model,prompt,tokens,lang,sents_per_doc,words_per_doc,words_per_sent,coverage,density,compression,summary_length,percentage_novel_1-gram,percentage_repeated_1-gram_in_summ,percentage_novel_2-gram,percentage_repeated_2-gram_in_summ,percentage_novel_3-gram,percentage_repeated_3-gram_in_summ
gpt5,base,"['O', '15', 'de', 'maio', ',', 'a', 'localidade', 'de', 'Vimianzo', 'foi', 'sacudida', 'por', 'un', 'novo', 'caso', 'de', 'violencia', 'de', 'xénero', '.', 'Ás', '9:00h', 'da', 'mañá', ',', 'Javier', 'M.', ',', 'de', '41', 'anos', 'e', 'ex-candidato', 'á', 'alcaldía', ',', 'agrediu', 'á', 'súa', 'parella', ',', 'Montse', 'López', ',', 'nunha', 'oficina', 'da', 'Unións', 'Agrarias', ',', 'apuñalándoa', 'en', 'varias', 'ocasións', ',', 'incluíndo', 'un', 'corte', 'no', 'pescozo', '.', 'A', 'muller', 'foi', 'gravemente', 'ferida', 'e', 'trasladada', 'ao', 'hospital', 'en', 'helicóptero', '.', 'O', 'agresor', ',', 'que', 'aínda', 'se', 'atopa', 'fuxido', ',', 'é', 'obxecto', 'dunha', 'intensa', 'busca', '.', 'O', 'Concello', 'de', 'Vimianzo', ',', 'a', 'comunidade', 'escolar', 'e', 'diferentes', 'grupos', 'e', 'partidos', 'políticos', 'condenaron', 'a', 'agresión', ',', 'realizando', 'concentracións', 'en', 'solidariedade', 'coa', 'vítima', '.', 'O', 'alcalde', 'e', 'outros', 'representantes', 'locais', 'expresaron', 'o', 'seu', 'rexeitamento', 'ao', 'machismo', 'e', 'fixeron', 'un', 'chamamento', 'á', 'acción', 'para', 'erradicar', 'esta', 'lacra', 'social', '.', 'O', 'grupo', 'de', 'Adiante', 'Vimianzo', 'e', 'o', 'PSdeG-PSOE', 'tamén', 'amosaron', 'a', 'súa', 'condena', ',', 'igual', 'que', 'o', 'BNG', 'de', 'Camariñas', ',', 'que', 'exixiu', 'que', 'os', 'actos', 'de', 'violencia', 'machista', 'se', 'consideren', 'terrorismo', 'e', 'se', 'adopten', 'políticas', 'para', 'detectar', 'e', 'atallar', 'estes', 'atentados', 'de', 'forma', 'efectiva', '.']",0,7,183,26.142857142857142,0.6666666666666666,1.4444444444444444,3.6604938271604937,162.0,0.46551724137931033,0.13793103448275862,0.76875,0.00625,0.90625,0.0
gpt5,5w1h,"['Aquí', 'tes', 'o', 'resumo', 'do', 'texto', 'seguindo', 'o', 'método', '5W1H', '(', 'Que', ',', 'Quen', ',', 'Cando', ',', 'Onde', ',', 'Por', 'que', ',', 'Como', ')', ':', 'Que', 'pasou', '?', 'Un', 'novo', 'caso', 'de', 'violencia', 'de', 'xénero', ':', 'un', 'home', 'atacou', 'con', 'tres', 'puñaladas', 'á', 'súa', 'parella', ',', 'Montse', 'López', ',', 'deixándoa', 'gravemente', 'ferida', '.', 'Quen', 'está', 'implicado', '?', 'A', 'vítima', ':', 'Montse', 'López', ',', 'nai', 'de', 'familia', 'e', 'traballadora', 'de', 'Unións', 'Agrarias', '.', 'O', 'agresor', ':', 'Javier', 'M.', ',', 'fontaneiro', 'de', '41', 'anos', ',', 'expolítico', 'local', '.', 'As', 'autoridades', ':', 'Garda', 'Civil', '(', 'na', 'procura', 'do', 'agresor', ')', '.', 'A', 'comunidade', ':', 'Concello', 'de', 'Vimianzo', ',', 'comunidade', 'escolar', ',', 'colectivos', 'feministas', ',', 'partidos', 'políticos', 'e', 'veciñanza', '.', 'Cando', 'ocorreu', '?', 'Mércores', '15', 'de', 'maio', ',', 'arredor', 'das', '9:00h', 'da', 'mañá', '.', 'Onde', 'ocorreu', '?', 'Á', 'porta', 'da', 'oficina', 'de', 'Unións', 'Agrarias', 'en', 'Vimianzo', '(', 'A', 'Coruña', ')', '.', 'Por', 'que', 'pasou', '?', 'Trátase', 'dun', 'caso', 'de', 'violencia', 'machista', ',', 'no', 'que', 'o', 'agresor', 'atacou', 'á', 'súa', 'parella', 'diante', 'de', 'testemuñas', '.', 'Como', 'reaccionaron', '?', 'A', 'vítima', 'foi', 'trasladada', 'en', 'helicóptero', 'medicalizado', 'ao', 'hospital', '.', 'A', 'Garda', 'Civil', 'iniciou', 'un', 'operativo', 'de', 'busca', 'do', 'agresor', 'con', 'helicópteros', 'incluídos', '.', 'O', 'Concello', 'de', 'Vimianzo', 'convocou', 'un', 'pleno', 'extraordinario', 'e', 'concentracións', 'de', 'repulsa', '.', 'Houbo', 'actos', 'de', 'solidariedade', 'en', 'Vimianzo', ',', 'Cee', 'e', 'Laxe', ',', 'así', 'como', 'manifestos', 'de', 'partidos', 'políticos', 'e', 'organizacións', 'feministas', ',', 'condenando', 'o', 'atentado', 'machista', 'e', 'reclamando', 'máis', 'medidas', 'contra', 'a', 'violencia', 'de', 'xénero', '.']",0,19,245,12.894736842105264,0.6142131979695431,1.284263959390863,3.010152284263959,197.0,0.5149253731343284,0.23134328358208955,0.8216216216216217,0.05945945945945946,0.9119170984455959,0.010362694300518135
gpt5,tldr,"['Un', 'home', 'apuñalou', 'a', 'súa', 'parella', ',', 'Montse', 'López', ',', 'diante', 'da', 'oficina', 'de', 'Unións', 'Agrarias', 'en', 'Vimianzo', 'o', 'mércores', '15', 'de', 'maio', 'pola', 'mañá', '.', 'A', 'vítima', 'quedou', 'ferida', 'grave', 'e', 'foi', 'evacuada', 'en', 'helicóptero', 'ao', 'hospital', ',', 'mentres', 'a', 'Garda', 'Civil', 'busca', 'o', 'agresor', ',', 'Javier', 'M.', ',', 'de', '41', 'anos', '.', 'O', 'Concello', 'de', 'Vimianzo', 'e', 'diversas', 'entidades', '(', 'comunidade', 'escolar', ',', 'colectivos', 'feministas', ',', 'partidos', 'políticos', 'e', 'concellos', 'da', 'comarca', ')', 'convocaron', 'plenos', 'extraordinarios', ',', 'concentracións', 'e', 'emitiron', 'comunicados', 'de', 'repulsa', 'e', 'solidariedade', 'coa', 'vítima', 'e', 'a', 'súa', 'familia', ',', 'denunciando', 'a', 'violencia', 'machista', 'e', 'reclamando', 'medidas', 'urxentes', 'contra', 'esta', 'lacra', '.']",0,3,106,35.333333333333336,0.6739130434782609,1.7826086956521738,6.445652173913044,92.0,0.4225352112676056,0.1267605633802817,0.7222222222222222,0.011111111111111112,0.8333333333333334,0.0
salamandra,base,"['Denuncia', 'pública', 'Por', 'outra', 'banda', ',', 'a', 'Asociación', 'Galega', 'contra', 'a', 'Violencia', 'Doméstica', '(', 'AGADV', ')', 'presentou', 'denuncia', 'pública', 'contra', 'o', 'agresor', ',', 'identificandoo', 'como', 'Javier', 'M.', ',', 'de', '41', 'anos', ',', 'natural', 'de', 'Santiago', 'de', 'Compostela', ',', 'e', 'residente', 'en', 'Vimianzo', 'desde', 'fai', 'varios', 'anos', ',', 'ademais', 'de', 'ser', 'coñecido', 'na', 'vila', 'polas', 'súas', 'actividades', 'laborais', 'como', 'fontaneiro', 'e', 'ter', 'sido', 'recentemente', 'candidato', 'á', 'Alcaldía', 'por', 'Compromiso', 'por', 'Galicia', 'nas', 'eleccións', 'municipais', 'celebradas', 'hai', 'catro', 'anos', '.', 'AGADV', 'solicita', 'a', 'inmediata', 'posta', 'en', 'marcha', 'dos', 'mecanismos', 'legais', 'establecidos', 'para', 'garantir', 'a', 'protección', 'integral', 'da', 'vítima', 'e', 'da', 'súa', 'familia', 'fronte', 'a', 'posibles', 'represalias', 'ou', 'novos', 'ataques', '.', 'Condena', 'institucional', 'As', 'reaccións', 'institucionais', 'non', 'tardaron', 'en', 'chegar', '.', 'O', 'presidente', 'da', 'Xunta', 'de', 'Galicia', ',', 'Alberto', 'Núñez', 'Feijóo', ',', 'expresou', 'a', 'través', 'das', 'redes', 'sociais', 'a', 'súa', 'preocupación', 'e', 'indignación', 'polo', 'sucedido', ',', 'así', 'como', 'o', 'seu', 'compromiso', 'en', 'loitar', 'contra', 'a', 'violencia', 'de', 'xénero', '.', 'Pola', 'súa', 'banda', ',', 'a', 'presidenta', 'da', 'Deputación', 'da', 'Coruña', ',', 'María', 'Barral', 'Varela', ',', 'declarou', 'estar', '""', 'const']",0,5,175,35.0,0.4551282051282051,0.8653846153846154,3.801282051282051,156.0,0.7008547008547008,0.13675213675213677,0.9006622516556292,0.026490066225165563,0.954248366013072,0.006535947712418301
salamandra,5w1h,"['Personaxes', ':', 'Javier', 'M.', ':', 'é', 'o', 'presunto', 'autor', 'do', 'crime', '.', 'Montse', 'L.', ':', 'é', 'a', 'suposta', 'vítima', '.', 'Manuel', 'Antelo', ':', 'é', 'o', 'alcalde', 'de', 'Vimianzo', '.', 'Mónica', 'Rodríguez', ':', 'é', 'a', 'candidata', 'socialista', 'á', 'alcaldía', 'de', 'Vimianzo', '.', 'Garda', 'Civil', ':', 'corpo', 'encargado', 'da', 'investigación', 'policial', '.', 'Helicóptero', 'medicalizado', ':', 'aeronave', 'utilizada', 'para', 'evacuacións', 'médicas', '.', 'Compromiso', 'por', 'Galicia', ':', 'partido', 'político', 'galego', '.', 'Unións', 'Agrarias', ':', 'organización', 'profesional', 'agraria', 'española', '.', 'Pleno', ':', 'reunión', 'dos', 'membros', 'dun', 'órgano', 'colexiado', 'ou', 'corporación', '.', 'Concentración', ':', 'reunión', 'pública', 'convocada', 'para', 'expresar', 'unha', 'opinión', 'común', 'sobre', 'algún', 'tema', '.', 'Machismo', 'nunca', 'máis', ':', 'lema', 'utilizado', 'nas', 'protestas', 'contra', 'a', 'violencia', 'de', 'xénero', '.', 'Buserana', ':', 'organización', 'feminista', 'galega', '.', 'Laxe', ':', 'concello', 'costeiro', 'situado', 'na', 'provincia', 'da', 'Coruña', '.', 'Adiante', 'Vimianzo', ':', 'agrupación', 'política', 'local', '.', 'PSdeG-PSOE', ':', 'sigla', 'do', 'Partido', 'Socialista', 'Obrero', 'Español', '.']",0,15,146,9.733333333333333,0.41739130434782606,0.6608695652173913,5.156521739130435,115.0,0.6363636363636364,0.12121212121212122,0.9009009009009009,0.02702702702702703,0.9734513274336283,0.0
salamandra,tldr,"['Unha', 'muller', 'é', 'atacada', 'cun', 'coitelo', 'polo', 'seu', 'compañeiro', ',', 'que', 'logo', 'escapa', '.', 'A', 'policía', 'persegueo', 'e', 'espera', 'detelo', 'pronto', '.', 'Mentres', 'tanto', ',', 'a', 'xente', 'de', 'Vimianzo', 'condena', 'o', 'ataque', 'e', 'esixe', 'medidas', 'contra', 'a', 'violencia', 'machista', '.', 'Algunhas', 'persoas', 'tamén', 'convocaron', 'protestas', 'nas', 'cidades', 'próximas', '.', '#Vídeo', '#', 'Machismo', '#', 'ViolenciaDeXénero', '#', 'AgresiónMachista', '#', 'Condena', '#', 'Repulsión', '#AcciónPolítica', '#', 'SeguridadeCidadá', '#', 'IgualdadeDeXénero', '#', 'Feminismo', '#', 'LaxitudePenal', '#Justicia', '#', 'PrevenciónDaViolência', '#', 'MedidasContramachistas', '#', 'MovilizaciónSocial', '#', 'ComunicadoOficial', '#', 'PlenoMunicipal', '#', 'Manifesto', '#', 'LecturaDemanifesto', '#', 'Solidariedade', 'Familiar', '#', 'Solidaridade', 'CoasVitimas', '#', 'AxudaPsicolóxica', '#', 'AtenciónSanitariaUrxente', '#', 'Helicópter', 'o', 'Medicalizado', '#', 'MullerAgredida']",0,5,100,20.0,0.23529411764705882,0.35294117647058826,8.720588235294118,68.0,0.8,0.03076923076923077,0.9552238805970149,0.0,0.9848484848484849,0.0
llama3,base,"['O', 'texto', 'relata', 'um', 'caso', 'de', 'violência', 'de', 'gênero', 'ocorrido', 'em', 'Vimianzo', ',', 'na', 'Galiza', ',', 'Espanha', '.', 'Um', 'homem', ',', 'Javier', 'M.', ',', 'esfaqueou', 'sua', 'parceira', ',', 'Montse', 'López', ',', 'mãe', 'de', 'família', ',', 'em', 'frente', 'à', 'oficina', 'de', 'Unións', 'Agrarias', '.', 'A', 'vítima', 'sofreu', 'ferimentos', 'graves', 'e', 'foi', 'transportada', 'para', 'o', 'hospital', 'por', 'um', 'helicóptero', 'médico', '.', 'A', 'Guarda', 'Civil', 'está', 'procurando', 'o', 'autor', 'do', 'crime', ',', 'que', 'é', 'um', 'fontaneiro', 'de', '41', 'anos', 'e', 'foi', 'candidato', 'à', 'prefeitura', 'por', 'Compromiso', 'por', 'Galicia', 'há', 'quatro', 'anos', '.', 'O', 'Concello', 'de', 'Vimianzo', 'condenou', 'a', 'agressão', 'machista', 'e', 'realizou', 'uma', 'sessão', 'extraordinária', 'do', 'Pleno', 'do', 'Concelho', 'para', 'mostrar', 'solidariedade', 'à', 'vítima', 'e', 'sua', 'família', '.', 'Além', 'disso', ',', 'várias', 'organizações', 'e', 'partidos', 'políticos', ',', 'como', 'o', 'PSdeG-PSOE', 'e', 'o', 'BNG', ',', 'emitiram', 'comunicados', 'de', 'repulsa', 'ao', 'ato', 'de', 'violência', 'machista', '.']",0,6,141,23.5,0.5403225806451613,1.0403225806451613,4.782258064516129,124.0,0.5555555555555556,0.15555555555555556,0.8181818181818182,0.01652892561983471,0.9344262295081968,0.0
llama3,5w1h,"['Quen', ':', 'Javier', 'M.', ',', 'fontaneiro', 'de', 'profesión', 'e', 'Montse', 'López', ',', 'traballadora', 'da', 'oficina', 'de', 'Unións', 'Agrarias', 'e', 'nai', 'de', 'familia', '.', '-', 'O', 'que', ':', 'Un', 'caso', 'de', 'violencia', 'de', 'xénero', '.', '-', 'Cando', ':', 'O', '15', 'de', 'maio', ',', 'ás', '9:00h', '.', '-', 'Onde', ':', 'Na', 'rúa', ',', 'diante', 'da', 'oficina', 'de', 'Unións', 'Agrarias', 'en', 'Vimianzo', '.', '-', 'Por', 'que', ':', 'Javier', 'M.', 'propinou', 'tres', 'puñaladas', 'á', 'súa', 'parella', ',', 'Montse', 'López', '.', '-', 'Como', ':', 'Javier', 'M.', 'achegouse', 'á', 'oficina', 'de', 'Unións', 'Agrarias', ',', 'onde', 'traballaba', 'a', 'súa', 'parella', ',', 'e', 'lle', 'propinou', 'tres', 'puñaladas', ',', 'unha', 'delas', 'no', 'pescozo', ',', 'ante', 'a', 'mirada', 'de', 'numerosas', 'testemuñas', ',', 'mesmo', 'crianzas', '.']",0,1,115,115.0,0.7634408602150538,4.182795698924731,6.376344086021505,93.0,0.2459016393442623,0.29508196721311475,0.6024096385542169,0.08433734939759036,0.7471264367816092,0.034482758620689655
llama3,tldr,"['Un', 'home', ',', 'Javier', 'M.', ',', 'achegouse', 'á', 'oficina', 'de', 'Unións', 'Agrarias', 'e', 'propinou', 'tres', 'puñaladas', 'á', 'súa', 'parella', ',', 'Montse', 'López', ',', 'ante', 'a', 'mirada', 'de', 'testemuñas', '.', 'A', 'muller', ',', 'Montse', 'López', ',', 'ficou', 'ferida', 'de', 'gravidade', 'e', 'foi', 'trasladada', 'ao', 'Hospital', '.', 'A', 'Garda', 'Civil', 'está', 'detrás', 'do', 'suposto', 'autor', 'do', 'delito', ',', 'que', 'fora', 'candidato', 'á', 'alcaldía', 'por', 'Compromiso', 'por', 'Galicia', '.', 'O', 'Concello', 'de', 'Vimianzo', 'condenou', 'a', 'agresión', 'machista', 'e', 'desenvolveu', 'unha', 'sesión', 'extraordinaria', 'do', 'Pleno', 'do', 'Concello', 'para', 'condenar', 'a', 'agresión', 'e', 'mostrar', 'a', 'súa', 'solidariedade', 'coa', 'vítima', 'e', 'a', 'súa', 'familia', '.']",0,4,99,24.75,0.8977272727272727,8.147727272727273,6.738636363636363,88.0,0.14285714285714285,0.1746031746031746,0.3333333333333333,0.03571428571428571,0.5,0.0
subhead,subhead,"['""', 'Última', 'hora', '(', '20:30', ')', ':', 'Mentres', 'centos', 'de', 'persoas', 'se', 'concentran', 'en', 'Vimianzo', ',', 'e', 'tamén', 'en', 'Cee', ',', 'apareceu', 'Javier', 'Miñones', ',', 'suposto', 'autor', 'do', 'delito', 'de', 'violencia', 'de', 'xénero', 'acontecido', 'esta', 'mañá', 'e', 'que', 'mantén', 'entre', 'a', 'vida', 'e', 'a', 'morte', 'a', 'Monste', 'López', '.', 'topáronno', ',', 'vivo', ',', 'na', 'Praia', 'dos', 'Muíños', ',', 'en', 'Muxí@', '.', '""', ',']",0,2,63,31.5,0.52,0.92,11.86,50.0,0.5714285714285714,0.09523809523809523,0.8367346938775511,0.0,0.9583333333333334,0.0
article,article,"['Os', 'Mossos', ""d'"", 'Esquadra', 'investigan', 'o', 'envío', 'dunha', 'carta', 'con', 'balas', 'dirixida', 'á', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', 'e', 'candidata', 'do', 'PP', 'nas', 'eleccións', 'madrileñas', ',', 'Isabel', 'Díaz', 'Ayuso', '.', 'O', 'suceso', 'coñeceuse', 'nas', 'últimas', 'horas', 'desta', 'terza', 'feira', 'e', 'descoñécese', 'a', 'identidade', 'do', 'autor', 'do', 'envío', '.', 'Nesta', 'ocasión', ',', 'os', 'controis', 'de', 'Correos', 'detectaron', 'as', 'balas', 'en', 'Barcelona', 'antes', 'de', 'que', 'o', 'sobre', 'chegase', 'a', 'Madrid.', 'Este', 'paquete', 'mandouse', 'sen', 'remitente', 'e', 'aínda', 'se', 'descoñece', 'o', 'tipo', 'de', 'proxectís', 'e', 'se', 'contiñan', 'algunha', 'mensaxe', '.', 'Ademais', ',', 'a', 'empresa', 'tamén', 'interceptou', 'en', 'Madrid', 'un', 'segundo', 'envío', 'con', 'munición', 'que', 'tiña', 'como', 'destinatario', 'a', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', ',', 'que', 'preside', 'Carmen', 'Gámez', ',', 'segundo', 'confirmaron', 'fontes', 'do', 'Ministerio', 'do', 'Interior', '.', 'Gámez', 'xa', 'foi', 'obxecto', 'dunha', 'ameaza', 'similar', 'a', 'semana', 'pasada', '.', 'O', 'sobre', ',', 'detectado', 'no', 'Centro', 'de', 'Tratamento', 'Automatizado', 'de', 'Correos', 'en', 'Vallecas', ',', 'contiña', 'catro', 'proxectís', '.', 'Este', 'feito', 'foi', 'trasladado', 'xa', 'polo', 'Ministerio', 'do', 'Interior', 'á', 'Presidencia', 'da', 'Comunidade', 'de', 'Madrid', 'e', 'as', 'forzas', 'de', 'seguridade', 'xa', 'o', 'están', 'investigando', '.', '\\', '""', 'A', 'importancia', 'que', 'ten', 'é', 'ningunha\\', '""', 'Díaz', 'Ayuso', 'asegurou', 'que', 'se', 'enterou', 'da', 'noticia', 'pola', 'prensa', 'e', ',', 'durante', 'unha', 'entrevista', 'en', 'Trece', 'recollida', 'por', 'Europa', 'Press', ',', 'sinalou', 'que', '\\', '""', 'perante', 'a', 'violencia', ',', 'serenidade', 'e', 'desprezo', '\\', '""', '.', '\\', '""', 'A', 'importancia', 'que', 'ten', 'é', 'ningunha\\', '""', ',', 'aseverou', 'a', 'presidenta', 'madrileña', '.', '\\', '""', 'Esta', 'xente', 'busca', 'o', 'seu', 'minuto', 'de', 'gloria', '.', 'Non', 'lles', 'vou', 'a', 'dar', 'o', 'gusto\\', '""', ',', 'engadiu', '.']",1,9,260,28.88888888888889,,,,,,,,,,
human,human,"['A', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', 'Isabel', 'Díaz', 'Ayuso', 'foi', 'o', 'obxectivo', 'dunha', 'carta', 'con', 'balas', 'segundo', 'se', 'fixo', 'público', 'este', 'martes', '.', 'O', 'sobre', 'foi', 'interceptado', 'en', 'Barcelona', 'polos', 'Mossos', 'd’', 'Esquadra', 'e', 'o', 'seu', 'remitente', 'é', 'descoñecido', ',', 'así', 'como', 'o', 'seu', 'contido', 'alén', 'das', 'balas', '.', 'Detectouse', 'tamén', 'un', 'segundo', 'sobre', 'dirixido', 'cara', 'a', 'Carmen', 'Gámez', ',', 'presidenta', 'da', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', '.', 'Díaz', 'Ayuso', 'réstalle', 'importancia', 'ao', 'suceso', '.']",1,4,75,18.75,0.7101449275362319,1.5217391304347827,3.246376811594203,69.0,0.35714285714285715,0.17857142857142858,0.7230769230769231,0.046153846153846156,0.8955223880597015,0.0
human,human,"['Detectan', 'en', 'Correos', 'o', 'envío', 'dunha', 'carta', 'con', 'balas', 'á', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', ',', 'Isabel', 'Díaz', 'Ayuso', '.', 'Os', 'Mossos', 'd’Esquadra', 'investigan', 'o', 'caso', '.', 'Os', 'controis', 'de', 'Correos', 'detectan', 'un', 'segundo', 'envío', 'que', 'tiña', 'como', 'destinatario', 'a', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', '.', 'Díaz', 'Ayuso', 'restoulle', 'importancia', 'ao', 'acontecido', 'durante', 'unha', 'entrevista', '.']",1,4,56,14.0,0.803921568627451,3.823529411764706,4.392156862745098,51.0,0.20930232558139536,0.18604651162790697,0.44,0.0,0.6326530612244898,0.0
human,human,"['Un', 'paquete', 'sen', 'remitente', 'dirixido', 'a', 'Isabel', 'Díaz', 'Ayuso', ',', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', '(', 'PP', ')', ',', 'foi', 'interceptado', 'en', 'Barcelona', 'polos', 'controis', 'de', 'Correos', 'por', 'conter', 'balas', 'no', 'seu', 'interior', '.', 'A', 'empresa', 'detectou', 'un', 'segundo', 'envío', 'con', 'munición', 'dirixido', 'a', 'Carmen', 'Gámez', ',', 'presidenta', 'da', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', '.', 'Ante', 'a', 'ameaza', ',', 'Ayuso', 'manifestou', 'serenidade', 'e', 'indiferenza', 'nas', 'súas', 'declaracións', '.']",1,3,68,22.666666666666668,0.7457627118644068,1.9661016949152543,3.7966101694915255,59.0,0.28,0.12,0.6607142857142857,0.03571428571428571,0.8421052631578947,0.0
gpt5,base,"['Os', 'Mossos', ""d'Esquadra"", 'investigan', 'o', 'envío', 'dunha', 'carta', 'con', 'balas', 'dirixida', 'a', 'Isabel', 'Díaz', 'Ayuso', ',', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', 'e', 'candidata', 'do', 'PP.', 'Correos', 'detectou', 'as', 'balas', 'en', 'Barcelona', 'antes', 'de', 'que', 'o', 'sobre', 'chegase', 'a', 'Madrid', ';', 'non', 'hai', 'remitente', 'e', 'descoñécese', 'o', 'tipo', 'de', 'proxectís', 'e', 'se', 'acompañaba', 'mensaxe', '.', 'Ademais', ',', 'en', 'Madrid', 'interceptouse', 'un', 'segundo', 'envío', 'con', 'munición', 'destinado', 'á', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', ',', 'cuxo', 'máximo', 'responsable', 'é', 'Carmen', 'Gámez', '—', 'que', 'xa', 'recibira', 'ameazas', 'a', 'semana', 'pasada—', ';', 'no', 'caso', 'de', 'Vallecas', 'detectáronse', 'catro', 'proxectís', '.', 'O', 'Ministerio', 'do', 'Interior', 'informou', 'á', 'Presidencia', 'da', 'Comunidade', 'e', 'as', 'forzas', 'de', 'seguridade', 'investigan', 'os', 'feitos', '.', 'Ayuso', 'comentou', 'que', 'soubo', 'pola', 'prensa', ',', 'restou', 'importancia', 'ao', 'suceso', 'e', 'pediu', 'serenidade', ',', 'afirmando', 'que', 'non', 'lles', 'dará', '""', 'o', 'minuto', 'de', 'gloria', '""', '.']",0,5,140,28.0,0.746031746031746,3.507936507936508,1.7777777777777777,126.0,0.3333333333333333,0.1875,0.5564516129032258,0.008064516129032258,0.7016129032258065,0.0
gpt5,5w1h,"['Aquí', 'tes', 'o', 'resumo', 'en', 'formato', '5W1H', ':', 'Que', '?', 'Envío', 'de', 'dúas', 'cartas', 'con', 'balas', ':', 'unha', 'dirixida', 'a', 'Isabel', 'Díaz', 'Ayuso', '(', 'presidenta', 'da', 'Comunidade', 'de', 'Madrid', 'e', 'candidata', 'do', 'PP', ')', 'e', 'outra', 'á', 'Dirección', 'Xeral', 'da', 'Garda', 'Civil', '.', 'Quen', '?', 'Destinatarios', ':', 'Isabel', 'Díaz', 'Ayuso', 'e', 'Carmen', 'Gámez', '(', 'directora', 'xeral', 'da', 'Garda', 'Civil', ')', '.', 'Autor', 'do', 'envío', ':', 'descoñecido', '.', 'Investigadores', ':', 'Mossos', 'd', '’Esquadra', 'e', 'forzas', 'de', 'seguridade', 'do', 'Estado', '.', 'Cando', '?', 'Detectadas', 'nas', 'últimas', 'horas', 'do', 'martes', '(', 'unha', 'semana', 'despois', 'de', 'que', 'Gámez', 'xa', 'sufrira', 'unha', 'ameaza', 'similar', ')', '.', 'Onde', '?', 'Primeiro', 'paquete', ':', 'detectado', 'en', 'Barcelona', 'antes', 'de', 'chegar', 'a', 'Madrid', '.', 'Segundo', 'paquete', ':', 'interceptado', 'no', 'Centro', 'de', 'Tratamento', 'Automatizado', 'de', 'Correos', 'en', 'Vallecas', '(', 'Madrid', ')', '.', 'Por', 'que', '?', 'Motivación', 'exacta', 'descoñecida', ',', 'mais', 'trátase', 'dun', 'acto', 'ameazante', 'con', 'intención', 'de', 'intimidación', '.', 'Como', '?', 'As', 'cartas', 'enviáronse', 'sen', 'remitente', ',', 'con', 'proxectís', 'no', 'interior', '(', 'aínda', 'se', 'investiga', 'o', 'tipo', ')', '.', 'Foron', 'interceptadas', 'polos', 'controis', 'de', 'Correos', 'antes', 'de', 'chegar', 'aos', 'destinatarios', '.']",0,15,181,12.066666666666666,0.5793103448275863,1.6827586206896552,1.5448275862068965,145.0,0.5277777777777778,0.2037037037037037,0.781021897810219,0.051094890510948905,0.8714285714285714,0.02142857142857143
